,no,economic,figure,stratgy,rule,puzzle,party,sum_score,
10658,285327,4.821428571,4.84375,4.861111111,4.615384615,4.655172414,4.62962963,28.42647634,10
10659,308119,5,4.84375,4.861111111,4.487179487,4.310344828,4.814814815,28.31720024,0
10660,344338,4.642857143,5,5,4.358974359,4.310344828,4.814814815,28.12699114,0
10661,342372,4.642857143,4.6875,4.861111111,4.487179487,4.482758621,4.62962963,27.79103599,0
10662,349998,4.642857143,5,4.861111111,4.487179487,4.655172414,4.62962963,28.27594978,21.875
10663,274861,4.821428571,4.6875,4.861111111,4.487179487,4.310344828,4.62962963,27.79719363,3.333333333
10664,297900,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
10665,260264,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
10666,269573,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
10667,337765,4.642857143,5,4.722222222,4.487179487,4.482758621,4.62962963,27.9646471,8.235294118
10668,323317,4.642857143,4.84375,4.722222222,4.358974359,4.827586207,4.62962963,28.02501956,3.888888889
10669,319902,4.642857143,5,4.861111111,4.358974359,4.310344828,4.62962963,27.80291707,0
10670,341169,4.642857143,4.84375,5,4.358974359,4.827586207,4.814814815,28.48798252,14
10671,336552,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,0
10672,258242,4.821428571,5,5,4.487179487,4.482758621,5,28.79136668,3.043478261
10673,307862,4.821428571,4.84375,4.861111111,4.487179487,4.655172414,4.62962963,28.29827121,17.5
10674,313722,4.821428571,4.84375,4.722222222,4.487179487,4.655172414,4.62962963,28.15938232,7.777777778
10675,320397,4.821428571,4.84375,4.722222222,4.487179487,4.655172414,4.62962963,28.15938232,7.777777778
10676,320398,4.821428571,4.84375,4.722222222,4.487179487,4.655172414,4.62962963,28.15938232,7.777777778
10677,244267,4.642857143,5,5,4.487179487,4.310344828,4.62962963,28.07001109,0
10678,329151,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
10679,341779,4.642857143,4.84375,4.861111111,4.487179487,4.655172414,4.62962963,28.11969978,3.684210526
10680,232950,4.642857143,4.84375,4.861111111,4.487179487,4.310344828,4.62962963,27.7748722,4.117647059
10681,350205,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
10682,67877,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.814814815,27.86537716,0
10683,207568,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,3.888888889
10684,225610,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,3.888888889
10685,84834,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,3.888888889
10686,340790,4.642857143,4.84375,4.861111111,4.615384615,4.310344828,4.62962963,27.90307733,0
10687,306182,4.642857143,5,5,4.358974359,4.310344828,4.814814815,28.12699114,7.777777778
10688,324246,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.814814815,28.17667984,3.684210526
10689,340396,4.642857143,4.84375,4.861111111,4.487179487,4.655172414,4.62962963,28.11969978,12.35294118
10690,346501,4.642857143,5,4.722222222,4.487179487,4.482758621,4.62962963,27.9646471,3.888888889
10691,288424,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.814814815,28.00426605,0
10692,345088,4.821428571,4.84375,4.722222222,4.871794872,4.482758621,4.814814815,28.5567691,14.73684211
10693,299838,4.642857143,4.6875,4.722222222,4.358974359,4.310344828,4.814814815,27.53671337,3.684210526
10694,326054,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,0
10695,316382,4.642857143,4.84375,4.861111111,4.487179487,4.655172414,4.62962963,28.11969978,11.05263158
10696,259837,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.62962963,27.63598331,3.888888889
10697,249233,4.642857143,4.84375,4.861111111,4.358974359,4.827586207,4.62962963,28.16390845,7.777777778
10698,274635,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
10699,349725,4.642857143,4.84375,4.722222222,4.615384615,4.482758621,4.62962963,27.93660223,3.888888889
10700,328565,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,3.684210526
10701,288335,4.642857143,4.84375,5,4.358974359,4.655172414,4.62962963,28.13038355,7.777777778
10702,295681,4.642857143,5,4.861111111,4.358974359,4.655172414,5,28.51811503,11.05263158
10703,329409,4.642857143,5,4.861111111,4.358974359,4.482758621,4.814814815,28.16051605,7
10704,347302,4.642857143,4.6875,4.861111111,4.358974359,4.655172414,4.62962963,27.83524466,7
10705,225274,4.642857143,4.84375,5,4.487179487,4.310344828,4.62962963,27.91376109,3.5
10706,281258,4.642857143,4.375,4.861111111,4.615384615,4.482758621,4.62962963,27.60674112,8.75
10707,319348,4.642857143,5,5,4.358974359,4.827586207,5,28.82941771,10
10708,349810,4.642857143,5,4.861111111,4.358974359,4.482758621,4.62962963,27.97533086,0
10709,340325,4.642857143,4.84375,4.861111111,4.615384615,4.482758621,5,28.44586149,2.8
10710,347889,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
10711,337932,4.642857143,4.84375,4.722222222,4.487179487,4.482758621,4.62962963,27.8083971,8.75
10712,321335,4.821428571,5,4.722222222,4.487179487,4.482758621,4.62962963,28.14321853,3.684210526
10713,302270,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
10714,300527,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
10715,339048,4.642857143,4.375,4.861111111,4.871794872,4.310344828,4.62962963,27.69073758,12.72727273
10716,330950,4.821428571,4.84375,4.861111111,4.871794872,4.310344828,4.62962963,28.33805901,14
10717,347587,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,8.75
10718,294702,4.821428571,4.84375,4.722222222,4.487179487,4.655172414,4.62962963,28.15938232,12.35294118
10719,324330,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.814814815,28.17667984,7.777777778
10720,328271,4.642857143,4.84375,5,4.358974359,4.655172414,4.814814815,28.31556873,11.66666667
10721,329408,4.642857143,4.84375,4.861111111,4.487179487,4.310344828,4.62962963,27.7748722,3.684210526
10722,282300,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.814814815,27.82116849,0
10723,274024,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
10724,313935,4.642857143,4.84375,4.861111111,4.358974359,4.827586207,4.814814815,28.34909363,7.368421053
10725,348325,5,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,28.00380993,0
10726,331850,4.821428571,5,4.861111111,4.487179487,4.482758621,4.62962963,28.28210742,3.5
10727,211956,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,0
10728,252315,4.642857143,4.84375,5,4.615384615,4.482758621,4.814814815,28.39956519,6.363636364
10729,324938,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.62962963,27.63598331,0
10730,324952,4.642857143,4.84375,5,4.487179487,4.310344828,4.814814815,28.09894627,7
10731,284118,4.642857143,4.6875,5,4.358974359,4.482758621,4.62962963,27.80171975,7
10732,347703,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,7.777777778
10733,341548,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,3.888888889
10734,342031,4.642857143,5,4.861111111,4.871794872,4.482758621,4.62962963,28.48815138,6.666666667
10735,316380,4.642857143,4.84375,5,4.487179487,4.655172414,4.62962963,28.25858867,11.66666667
10736,316378,4.642857143,4.84375,4.861111111,4.487179487,4.655172414,4.62962963,28.11969978,11.05263158
10737,341537,4.642857143,5,4.861111111,4.487179487,4.827586207,4.62962963,28.44836358,15.55555556
10738,343526,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,0
10739,301019,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
10740,329546,4.821428571,4.6875,4.722222222,4.358974359,4.310344828,4.62962963,27.53009961,3.684210526
10741,336755,4.642857143,5,4.861111111,4.358974359,4.310344828,4.814814815,27.98810226,0
10742,193727,4.642857143,4.84375,4.722222222,4.615384615,4.482758621,4.814814815,28.12178742,0
10743,316850,4.642857143,4.84375,4.861111111,4.487179487,4.482758621,4.814814815,28.13247118,7.777777778
10744,331586,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,5,27.87814855,0
10745,322809,4.642857143,5,4.861111111,4.487179487,4.827586207,4.814814815,28.63354876,0
10746,337961,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
10747,316090,4.642857143,5,4.861111111,4.487179487,4.655172414,4.62962963,28.27594978,3.5
10748,334187,4.642857143,4.84375,4.722222222,4.615384615,4.482758621,4.62962963,27.93660223,8.235294118
10749,321641,4.642857143,5,4.861111111,4.487179487,4.482758621,4.814814815,28.28872118,7.368421053
10750,337238,4.642857143,4.84375,4.722222222,4.615384615,4.310344828,4.814814815,27.94937362,11.66666667
10751,302517,4.642857143,5,4.861111111,4.487179487,4.310344828,4.62962963,27.9311222,0
10752,340898,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.62962963,27.63598331,3.888888889
10753,23915,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
10754,327977,4.642857143,4.6875,4.722222222,4.358974359,4.310344828,4.814814815,27.53671337,3.684210526
10755,222407,4.642857143,4.84375,4.722222222,4.615384615,4.310344828,4.62962963,27.76418844,0
10756,300905,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,0
10757,323255,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.814814815,28.17667984,3.684210526
10758,229954,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.814814815,27.86537716,0
10759,300428,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,0
10760,228425,4.642857143,4.84375,5,4.358974359,4.482758621,4.62962963,27.95796975,0
10761,323262,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,0
10762,311822,4.821428571,5,5,4.487179487,4.655172414,4.62962963,28.5934101,3.181818182
10763,344258,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,5,28.36186503,0
10764,217838,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,0
10765,325490,4.642857143,4.84375,5,4.358974359,4.655172414,4.814814815,28.31556873,11.66666667
10766,321034,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
10767,309408,4.642857143,4.84375,4.861111111,4.487179487,4.310344828,4.814814815,27.96005738,8.235294118
10768,293586,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,5,28.18945123,7
10769,281676,5,5,4.583333333,4.743589744,4.310344828,4.814814815,28.45208272,11.66666667
10770,329529,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,3.888888889
10771,320515,4.642857143,4.6875,5,4.358974359,4.482758621,4.62962963,27.80171975,7
10772,22287,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,0
10773,338628,4.642857143,5,4.861111111,4.487179487,4.482758621,4.814814815,28.28872118,11.66666667
10774,340166,4.642857143,5,4.861111111,4.358974359,4.482758621,4.62962963,27.97533086,3.888888889
10775,346797,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.814814815,27.86537716,4.117647059
10776,320444,4.821428571,5,4.861111111,4.487179487,4.310344828,4.62962963,28.10969363,3.684210526
10777,342807,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
10778,233917,4.642857143,4.84375,4.861111111,4.487179487,4.310344828,4.62962963,27.7748722,3.684210526
10779,161761,4.642857143,5,4.861111111,4.358974359,4.310344828,4.62962963,27.80291707,4.117647059
10780,328826,4.642857143,5,5,4.358974359,4.482758621,4.62962963,28.11421975,3.684210526
10781,336897,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
10782,230860,4.642857143,4.84375,4.861111111,4.615384615,4.482758621,4.62962963,28.07549112,3.333333333
10783,341931,4.642857143,4.84375,4.722222222,4.615384615,4.482758621,4.62962963,27.93660223,0
10784,349162,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
10785,352169,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
10786,342674,4.642857143,5,5,4.743589744,4.827586207,4.814814815,29.02884791,16.66666667
10787,300908,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.814814815,27.83185226,0
10788,281619,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,0
10789,301294,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
10790,350525,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,0
10791,350011,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
10792,351616,4.821428571,4.84375,4.861111111,4.871794872,4.310344828,4.814814815,28.5232442,6.086956522
10793,322622,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,8.75
10794,317980,4.821428571,5,4.861111111,4.487179487,4.482758621,4.62962963,28.28210742,3.5
10795,2499,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,4.117647059
10796,321539,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
10797,241590,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
10798,339741,4.642857143,4.84375,5,4.358974359,4.482758621,4.814814815,28.14315494,3.684210526
10799,339743,4.642857143,4.84375,5,4.358974359,4.482758621,4.814814815,28.14315494,3.684210526
10800,339742,4.642857143,4.84375,5,4.358974359,4.482758621,4.814814815,28.14315494,3.684210526
10801,300369,4.642857143,4.84375,4.722222222,4.487179487,4.482758621,4.814814815,27.99358229,8.235294118
10802,300367,4.642857143,4.84375,4.722222222,4.487179487,4.482758621,4.814814815,27.99358229,8.235294118
10803,322457,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
10804,322458,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
10805,335386,4.642857143,4.84375,4.861111111,4.871794872,4.482758621,4.62962963,28.33190138,10
10806,295232,4.642857143,5,4.861111111,4.358974359,4.482758621,4.62962963,27.97533086,3.888888889
10807,220517,4.642857143,4.84375,5,4.358974359,4.827586207,4.62962963,28.30279734,3.5
10808,158041,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
10809,196080,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
10810,348070,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,8.75
10811,291845,4.642857143,5,4.861111111,4.487179487,4.310344828,4.814814815,28.11630738,3.684210526
10812,199988,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
10813,345031,5,5,4.861111111,4.358974359,4.310344828,4.62962963,28.16005993,0
10814,277659,4.642857143,4.84375,4.861111111,4.487179487,4.482758621,4.62962963,27.94728599,11.66666667
10815,295927,4.642857143,5,4.583333333,4.487179487,4.655172414,4.62962963,27.99817201,2.916666667
10816,274532,4.642857143,5,4.722222222,4.487179487,4.482758621,4.62962963,27.9646471,3.181818182
10817,337690,4.642857143,4.84375,5,4.358974359,4.482758621,4.814814815,28.14315494,3.684210526
10818,321863,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.814814815,27.86537716,0
10819,341587,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,0
10820,317983,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,0
10821,350736,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
10822,313471,4.642857143,4.84375,4.861111111,4.615384615,4.310344828,4.62962963,27.90307733,0
10823,293833,4.642857143,5,4.861111111,4.358974359,4.310344828,4.62962963,27.80291707,0
10824,322282,4.642857143,4.84375,5,4.487179487,4.827586207,4.62962963,28.43100247,15.55555556
10825,341504,4.642857143,4.84375,4.722222222,4.871794872,4.482758621,4.62962963,28.19301249,7.368421053
10826,235616,4.642857143,5,5,4.358974359,4.310344828,4.814814815,28.12699114,0
10827,304155,4.642857143,4.84375,5,4.358974359,4.310344828,4.62962963,27.78555596,0
10828,245723,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,0
10829,327485,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
10830,260904,4.642857143,4.84375,4.861111111,4.615384615,4.482758621,4.814814815,28.2606763,9.545454545
10831,281455,4.642857143,4.84375,4.722222222,4.487179487,4.827586207,4.62962963,28.15322469,3.684210526
10832,335872,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
10833,53376,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,8.75
10834,350256,4.642857143,4.84375,4.722222222,4.487179487,4.655172414,4.62962963,27.9808109,3.888888889
10835,364866,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
10836,234150,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
10837,268851,4.642857143,5,5,4.358974359,4.310344828,4.62962963,27.94180596,0
10838,29796,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
10839,326431,4.642857143,4.84375,4.722222222,4.487179487,4.482758621,4.62962963,27.8083971,0
10840,53376,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,8.75
10841,336808,4.642857143,4.84375,4.861111111,4.487179487,4.310344828,4.62962963,27.7748722,4.117647059
10842,311200,4.821428571,4.84375,4.861111111,4.615384615,4.827586207,4.62962963,28.59889013,10.5
10843,311201,4.821428571,4.84375,4.861111111,4.615384615,4.827586207,4.62962963,28.59889013,10.5
